"","thresh","video","frame","x","y","w","h","class","overlap"
"1749",0.3,"videoplayback_002_2.webm",338,170,228,22,24,"speedLimitUrdbl",FALSE
"1750",0.3,"videoplayback_002_2.webm",339,157,226,22,25,"speedLimitUrdbl",FALSE
"1751",0.3,"videoplayback_002_2.webm",340,143,222,26,27,"speedLimit25",FALSE
"1752",0.3,"videoplayback_002_2.webm",341,128,219,25,27,"speedLimitUrdbl",FALSE
"1753",0.3,"videoplayback_002_2.webm",342,110,218,23,26,"speedLimit25",FALSE
"1754",0.3,"videoplayback_002_2.webm",343,89,207,36,38,"speedLimit25",FALSE
"1755",0.3,"videoplayback_002_2.webm",344,68,206,32,36,"speedLimit25",FALSE
"1756",0.3,"videoplayback_002_2.webm",345,48,212,19,25,"speedLimit25",TRUE
"1757",0.3,"videoplayback_002_2.webm",345,45,208,30,33,"speedLimit25",TRUE
"1758",0.3,"videoplayback_002_2.webm",346,10,199,21,36,"speedLimit25",FALSE
"1759",0.35,"videoplayback_001_1.webm",1,100,154,26,29,"doNotPass",FALSE
"1760",0.35,"videoplayback_001_1.webm",2,72,149,37,31,"stop",FALSE
"1761",0.35,"videoplayback_001_1.webm",3,56,148,32,29,"doNotPass",FALSE
"1762",0.35,"videoplayback_001_1.webm",4,43,142,25,27,"keepRight",FALSE
"1763",0.35,"videoplayback_001_1.webm",16,357,164,16,19,"signalAhead",FALSE
"1764",0.35,"videoplayback_001_1.webm",17,356,164,18,19,"signalAhead",FALSE
"1765",0.35,"videoplayback_001_1.webm",18,355,163,19,21,"signalAhead",FALSE
"1766",0.35,"videoplayback_001_1.webm",19,356,163,19,21,"signalAhead",FALSE
"1767",0.35,"videoplayback_001_1.webm",20,359,163,20,21,"speedLimitUrdbl",FALSE
"1768",0.35,"videoplayback_001_1.webm",21,363,163,19,20,"signalAhead",FALSE
"1769",0.35,"videoplayback_001_1.webm",22,366,163,15,17,"signalAhead",FALSE
"1770",0.35,"videoplayback_001_1.webm",23,361,164,15,17,"signalAhead",FALSE
"1771",0.35,"videoplayback_001_1.webm",24,360,164,16,18,"signalAhead",FALSE
"1772",0.35,"videoplayback_001_1.webm",25,360,164,14,17,"signalAhead",FALSE
"1773",0.35,"videoplayback_001_1.webm",26,364,162,13,17,"signalAhead",FALSE
"1774",0.35,"videoplayback_001_1.webm",27,364,162,14,17,"signalAhead",FALSE
"1775",0.35,"videoplayback_001_1.webm",28,366,162,14,17,"signalAhead",FALSE
"1776",0.35,"videoplayback_001_1.webm",29,367,163,15,17,"signalAhead",FALSE
"1777",0.35,"videoplayback_001_1.webm",30,364,162,14,18,"signalAhead",FALSE
"1778",0.35,"videoplayback_001_1.webm",31,362,162,15,18,"signalAhead",FALSE
"1779",0.35,"videoplayback_001_1.webm",32,363,162,15,19,"signalAhead",FALSE
"1780",0.35,"videoplayback_001_1.webm",33,364,161,14,19,"signalAhead",FALSE
"1781",0.35,"videoplayback_001_1.webm",34,364,161,14,18,"addedLane",FALSE
"1782",0.35,"videoplayback_001_1.webm",35,123,110,23,30,"signalAhead",FALSE
"1783",0.35,"videoplayback_001_1.webm",35,364,162,15,19,"slow",TRUE
"1784",0.35,"videoplayback_001_1.webm",36,363,162,14,18,"slow",FALSE
"1785",0.35,"videoplayback_001_1.webm",37,112,101,24,33,"pedestrianCrossing",FALSE
"1786",0.35,"videoplayback_001_1.webm",39,366,160,15,19,"slow",FALSE
"1787",0.35,"videoplayback_001_1.webm",40,369,160,15,19,"slow",FALSE
"1788",0.35,"videoplayback_001_1.webm",41,369,158,17,20,"slow",FALSE
"1789",0.35,"videoplayback_001_1.webm",42,370,158,17,19,"rampSpeedAdvisory50",FALSE
"1790",0.35,"videoplayback_001_1.webm",43,370,157,18,20,"slow",FALSE
"1791",0.35,"videoplayback_001_1.webm",43,530,157,17,17,"stopAhead",TRUE
"1792",0.35,"videoplayback_001_1.webm",44,537,157,18,18,"schoolSpeedLimit25",FALSE
"1793",0.35,"videoplayback_001_1.webm",45,372,157,17,18,"school",FALSE
"1794",0.35,"videoplayback_001_1.webm",46,374,156,19,17,"addedLane",FALSE
"1795",0.35,"videoplayback_001_1.webm",47,375,156,17,17,"school",FALSE
"1796",0.35,"videoplayback_001_1.webm",48,378,157,17,16,"school",FALSE
"1797",0.35,"videoplayback_001_1.webm",49,377,155,17,18,"school",FALSE
"1798",0.35,"videoplayback_001_1.webm",49,618,148,14,15,"pedestrianCrossing",TRUE
"1799",0.35,"videoplayback_001_1.webm",50,378,154,20,20,"school",FALSE
"1800",0.35,"videoplayback_001_1.webm",50,635,152,18,17,"schoolSpeedLimit25",TRUE
"1801",0.35,"videoplayback_001_1.webm",51,378,155,20,20,"signalAhead",FALSE
"1802",0.35,"videoplayback_001_1.webm",51,651,145,30,24,"schoolSpeedLimit25",TRUE
"1803",0.35,"videoplayback_001_1.webm",52,379,155,19,20,"signalAhead",FALSE
"1804",0.35,"videoplayback_001_1.webm",53,381,154,19,22,"signalAhead",FALSE
"1805",0.35,"videoplayback_001_1.webm",54,382,152,18,24,"signalAhead",FALSE
"1806",0.35,"videoplayback_001_1.webm",55,384,152,17,23,"signalAhead",FALSE
"1807",0.35,"videoplayback_001_1.webm",56,385,152,18,23,"signalAhead",FALSE
"1808",0.35,"videoplayback_001_1.webm",57,386,151,18,22,"signalAhead",FALSE
"1809",0.35,"videoplayback_001_1.webm",58,386,151,18,21,"signalAhead",FALSE
"1810",0.35,"videoplayback_001_1.webm",59,388,150,19,23,"school",FALSE
"1811",0.35,"videoplayback_001_1.webm",60,390,150,19,24,"school",FALSE
"1812",0.35,"videoplayback_001_1.webm",63,412,142,21,27,"signalAhead",TRUE
"1813",0.35,"videoplayback_001_1.webm",63,399,144,24,25,"merge",TRUE
"1814",0.35,"videoplayback_001_1.webm",64,411,141,21,29,"signalAhead",TRUE
"1815",0.35,"videoplayback_001_1.webm",64,400,144,23,26,"rampSpeedAdvisory50",TRUE
"1816",0.35,"videoplayback_001_1.webm",65,414,140,21,28,"signalAhead",TRUE
"1817",0.35,"videoplayback_001_1.webm",65,403,144,21,25,"rampSpeedAdvisory50",TRUE
"1818",0.35,"videoplayback_001_1.webm",66,413,141,21,28,"merge",TRUE
"1819",0.35,"videoplayback_001_1.webm",66,405,144,20,24,"rampSpeedAdvisory50",TRUE
"1820",0.35,"videoplayback_001_1.webm",67,413,143,20,27,"signalAhead",FALSE
"1821",0.35,"videoplayback_001_1.webm",68,413,142,21,29,"rampSpeedAdvisory50",FALSE
"1822",0.35,"videoplayback_001_1.webm",69,418,140,18,28,"merge",TRUE
"1823",0.35,"videoplayback_001_1.webm",69,414,144,16,23,"rampSpeedAdvisory50",TRUE
"1824",0.35,"videoplayback_001_1.webm",70,417,140,19,26,"rampSpeedAdvisory50",FALSE
"1825",0.35,"videoplayback_001_1.webm",71,417,138,21,27,"rampSpeedAdvisory50",FALSE
"1826",0.35,"videoplayback_001_1.webm",72,419,138,20,27,"rampSpeedAdvisory50",FALSE
"1827",0.35,"videoplayback_001_1.webm",73,420,136,23,29,"rampSpeedAdvisory50",FALSE
"1828",0.35,"videoplayback_001_1.webm",74,426,136,21,28,"rampSpeedAdvisory50",FALSE
"1829",0.35,"videoplayback_001_1.webm",75,430,135,22,29,"rampSpeedAdvisory50",FALSE
"1830",0.35,"videoplayback_001_1.webm",76,434,135,22,30,"rampSpeedAdvisory50",FALSE
"1831",0.35,"videoplayback_001_1.webm",77,436,134,21,29,"rampSpeedAdvisory50",FALSE
"1832",0.35,"videoplayback_001_1.webm",78,440,133,21,29,"rampSpeedAdvisory50",FALSE
"1833",0.35,"videoplayback_001_1.webm",79,443,131,23,31,"rampSpeedAdvisory50",FALSE
"1834",0.35,"videoplayback_001_1.webm",80,447,130,21,30,"rampSpeedAdvisory50",FALSE
"1835",0.35,"videoplayback_001_1.webm",81,451,130,21,31,"rampSpeedAdvisory50",FALSE
"1836",0.35,"videoplayback_001_1.webm",84,459,119,25,35,"merge",FALSE
"1837",0.35,"videoplayback_001_1.webm",85,463,118,25,35,"merge",FALSE
"1838",0.35,"videoplayback_001_1.webm",86,469,115,23,33,"merge",FALSE
"1839",0.35,"videoplayback_001_1.webm",88,476,112,24,36,"merge",FALSE
"1840",0.35,"videoplayback_001_1.webm",90,487,107,27,39,"merge",FALSE
"1841",0.35,"videoplayback_001_1.webm",117,222,171,14,19,"signalAhead",FALSE
"1842",0.35,"videoplayback_001_1.webm",118,220,169,14,20,"signalAhead",FALSE
"1843",0.35,"videoplayback_001_1.webm",119,216,168,16,20,"signalAhead",FALSE
"1844",0.35,"videoplayback_001_1.webm",120,213,166,17,21,"signalAhead",FALSE
"1845",0.35,"videoplayback_001_1.webm",122,196,158,18,22,"merge",FALSE
"1846",0.35,"videoplayback_001_1.webm",123,195,157,18,23,"merge",FALSE
"1847",0.35,"videoplayback_001_1.webm",124,183,152,22,31,"addedLane",TRUE
"1848",0.35,"videoplayback_001_1.webm",124,192,155,18,25,"merge",TRUE
"1849",0.35,"videoplayback_001_1.webm",125,178,152,25,30,"addedLane",TRUE
"1850",0.35,"videoplayback_001_1.webm",125,187,154,20,25,"merge",TRUE
"1851",0.35,"videoplayback_001_1.webm",126,176,150,25,31,"addedLane",TRUE
"1852",0.35,"videoplayback_001_1.webm",126,184,153,20,25,"merge",TRUE
"1853",0.35,"videoplayback_001_1.webm",127,180,151,21,27,"merge",FALSE
"1854",0.35,"videoplayback_001_1.webm",128,179,152,21,25,"merge",FALSE
"1855",0.35,"videoplayback_001_1.webm",129,174,151,20,27,"merge",FALSE
"1856",0.35,"videoplayback_001_1.webm",130,171,150,22,27,"merge",FALSE
"1857",0.35,"videoplayback_001_1.webm",131,168,150,23,26,"merge",FALSE
"1858",0.35,"videoplayback_001_1.webm",132,162,149,25,27,"addedLane",FALSE
"1859",0.35,"videoplayback_001_1.webm",133,159,148,22,28,"merge",FALSE
"1860",0.35,"videoplayback_001_1.webm",134,156,149,21,25,"pedestrianCrossing",FALSE
"1861",0.35,"videoplayback_001_1.webm",135,151,149,20,26,"pedestrianCrossing",FALSE
"1862",0.35,"videoplayback_001_1.webm",136,144,148,23,27,"pedestrianCrossing",FALSE
"1863",0.35,"videoplayback_001_1.webm",137,137,148,22,25,"addedLane",FALSE
"1864",0.35,"videoplayback_001_1.webm",138,132,147,21,25,"addedLane",FALSE
"1865",0.35,"videoplayback_001_1.webm",139,123,144,24,28,"addedLane",FALSE
"1866",0.35,"videoplayback_001_1.webm",140,117,140,27,32,"addedLane",FALSE
"1867",0.35,"videoplayback_001_1.webm",141,108,137,27,34,"addedLane",FALSE
"1868",0.35,"videoplayback_001_1.webm",142,100,132,29,40,"addedLane",FALSE
"1869",0.35,"videoplayback_001_1.webm",143,91,129,29,42,"addedLane",FALSE
"1870",0.35,"videoplayback_001_1.webm",144,84,126,39,41,"merge",FALSE
"1871",0.35,"videoplayback_001_1.webm",145,71,125,34,38,"addedLane",FALSE
"1872",0.35,"videoplayback_001_1.webm",146,58,119,46,44,"addedLane",FALSE
"1873",0.35,"videoplayback_001_1.webm",148,31,111,63,59,"addedLane",FALSE
"1874",0.35,"videoplayback_001_1.webm",149,16,106,59,64,"addedLane",FALSE
"1875",0.35,"videoplayback_001_1.webm",150,8,98,56,70,"pedestrianCrossing",FALSE
"1876",0.35,"videoplayback_001_1.webm",151,3,94,42,73,"signalAhead",FALSE
"1877",0.35,"videoplayback_001_1.webm",152,4,96,27,66,"signalAhead",FALSE
"1878",0.35,"videoplayback_001_2.webm",1,236,165,22,19,"school",FALSE
"1879",0.35,"videoplayback_001_2.webm",7,478,180,11,15,"schoolSpeedLimit25",FALSE
"1880",0.35,"videoplayback_001_2.webm",8,483,182,12,15,"schoolSpeedLimit25",FALSE
"1881",0.35,"videoplayback_001_2.webm",9,494,180,9,13,"schoolSpeedLimit25",FALSE
"1882",0.35,"videoplayback_001_2.webm",11,500,180,12,17,"schoolSpeedLimit25",TRUE
"1883",0.35,"videoplayback_001_2.webm",11,505,176,18,24,"schoolSpeedLimit25",TRUE
"1884",0.35,"videoplayback_001_2.webm",12,517,171,15,21,"stopAhead",FALSE
"1885",0.35,"videoplayback_001_2.webm",13,250,186,12,17,"pedestrianCrossing",FALSE
"1886",0.35,"videoplayback_001_2.webm",13,526,172,14,19,"schoolSpeedLimit25",TRUE
"1887",0.35,"videoplayback_001_2.webm",14,250,186,14,17,"school",FALSE
"1888",0.35,"videoplayback_001_2.webm",15,248,187,17,18,"merge",FALSE
"1889",0.35,"videoplayback_001_2.webm",15,554,164,14,18,"signalAhead",FALSE
"1890",0.35,"videoplayback_001_2.webm",16,242,184,22,22,"turnLeft",FALSE
"1891",0.35,"videoplayback_001_2.webm",16,565,157,22,27,"pedestrianCrossing",TRUE
"1892",0.35,"videoplayback_001_2.webm",17,242,183,20,21,"turnRight",FALSE
"1893",0.35,"videoplayback_001_2.webm",17,576,160,22,25,"signalAhead",TRUE
"1894",0.35,"videoplayback_001_2.webm",18,241,180,19,25,"signalAhead",FALSE
"1895",0.35,"videoplayback_001_2.webm",19,238,177,22,29,"signalAhead",FALSE
"1896",0.35,"videoplayback_001_2.webm",19,607,153,29,34,"rampSpeedAdvisory50",TRUE
"1897",0.35,"videoplayback_001_2.webm",20,235,176,21,30,"signalAhead",FALSE
"1898",0.35,"videoplayback_001_2.webm",20,633,154,24,31,"schoolSpeedLimit25",TRUE
"1899",0.35,"videoplayback_001_2.webm",20,630,146,35,47,"rampSpeedAdvisory50",TRUE
"1900",0.35,"videoplayback_001_2.webm",21,232,176,26,29,"signalAhead",FALSE
"1901",0.35,"videoplayback_001_2.webm",21,651,140,43,48,"signalAhead",TRUE
"1902",0.35,"videoplayback_001_2.webm",22,227,174,29,29,"signalAhead",FALSE
"1903",0.35,"videoplayback_001_2.webm",22,676,140,27,46,"rampSpeedAdvisory50",TRUE
"1904",0.35,"videoplayback_001_2.webm",23,228,174,24,30,"signalAhead",FALSE
"1905",0.35,"videoplayback_001_2.webm",24,227,172,23,33,"signalAhead",FALSE
"1906",0.35,"videoplayback_001_2.webm",25,225,173,24,32,"signalAhead",FALSE
"1907",0.35,"videoplayback_001_2.webm",26,222,171,25,34,"signalAhead",FALSE
"1908",0.35,"videoplayback_001_2.webm",27,222,169,24,34,"signalAhead",FALSE
"1909",0.35,"videoplayback_001_2.webm",28,219,169,28,33,"signalAhead",FALSE
"1910",0.35,"videoplayback_001_2.webm",29,215,168,32,32,"pedestrianCrossing",FALSE
"1911",0.35,"videoplayback_001_2.webm",30,213,165,31,38,"signalAhead",FALSE
"1912",0.35,"videoplayback_001_2.webm",31,209,166,32,34,"signalAhead",FALSE
"1913",0.35,"videoplayback_001_2.webm",32,207,167,31,32,"signalAhead",FALSE
"1914",0.35,"videoplayback_001_2.webm",33,204,164,31,34,"signalAhead",FALSE
"1915",0.35,"videoplayback_001_2.webm",34,201,161,33,37,"pedestrianCrossing",FALSE
"1916",0.35,"videoplayback_001_2.webm",35,197,160,35,35,"pedestrianCrossing",FALSE
"1917",0.35,"videoplayback_001_2.webm",36,193,158,35,36,"pedestrianCrossing",FALSE
"1918",0.35,"videoplayback_001_2.webm",37,191,157,36,37,"pedestrianCrossing",FALSE
"1919",0.35,"videoplayback_001_2.webm",38,188,154,38,39,"pedestrianCrossing",FALSE
"1920",0.35,"videoplayback_001_2.webm",39,184,153,38,39,"pedestrianCrossing",FALSE
"1921",0.35,"videoplayback_001_2.webm",40,183,153,37,35,"pedestrianCrossing",FALSE
"1922",0.35,"videoplayback_001_2.webm",41,178,152,37,34,"pedestrianCrossing",FALSE
"1923",0.35,"videoplayback_001_2.webm",42,171,151,38,33,"pedestrianCrossing",FALSE
"1924",0.35,"videoplayback_001_2.webm",43,164,147,40,37,"pedestrianCrossing",FALSE
"1925",0.35,"videoplayback_001_2.webm",44,155,146,48,38,"pedestrianCrossing",FALSE
"1926",0.35,"videoplayback_001_2.webm",45,148,146,42,36,"pedestrianCrossing",FALSE
"1927",0.35,"videoplayback_001_2.webm",46,139,143,48,39,"pedestrianCrossing",FALSE
"1928",0.35,"videoplayback_001_2.webm",47,131,142,49,39,"pedestrianCrossing",FALSE
"1929",0.35,"videoplayback_001_2.webm",48,121,135,48,42,"pedestrianCrossing",FALSE
"1930",0.35,"videoplayback_001_2.webm",49,113,129,50,46,"pedestrianCrossing",FALSE
"1931",0.35,"videoplayback_001_2.webm",50,94,121,66,58,"pedestrianCrossing",FALSE
"1932",0.35,"videoplayback_001_2.webm",51,77,112,74,67,"pedestrianCrossing",FALSE
"1933",0.35,"videoplayback_001_2.webm",52,62,104,84,74,"pedestrianCrossing",FALSE
"1934",0.35,"videoplayback_001_2.webm",53,45,98,76,74,"pedestrianCrossing",FALSE
"1935",0.35,"videoplayback_001_2.webm",54,22,89,82,77,"pedestrianCrossing",FALSE
"1936",0.35,"videoplayback_001_2.webm",55,1,78,81,87,"pedestrianCrossing",FALSE
"1937",0.35,"videoplayback_001_2.webm",56,0,72,50,84,"pedestrianCrossing",FALSE
"1938",0.35,"videoplayback_002_1.webm",1,182,197,26,37,"turnRight",FALSE
"1939",0.35,"videoplayback_002_1.webm",3,164,181,41,46,"turnRight",FALSE
"1940",0.35,"videoplayback_002_1.webm",4,160,178,40,46,"turnRight",FALSE
"1941",0.35,"videoplayback_002_1.webm",5,150,173,40,45,"turnRight",FALSE
"1942",0.35,"videoplayback_002_1.webm",6,143,167,41,46,"turnRight",FALSE
"1943",0.35,"videoplayback_002_1.webm",7,134,160,44,50,"turnRight",FALSE
"1944",0.35,"videoplayback_002_1.webm",8,118,150,52,55,"turnRight",FALSE
"1945",0.35,"videoplayback_002_1.webm",9,103,140,56,58,"turnRight",FALSE
"1946",0.35,"videoplayback_002_1.webm",10,86,128,62,64,"turnRight",FALSE
"1947",0.35,"videoplayback_002_1.webm",10,258,246,20,25,"merge",TRUE
"1948",0.35,"videoplayback_002_1.webm",11,50,104,88,89,"turnRight",FALSE
"1949",0.35,"videoplayback_002_1.webm",11,258,246,20,27,"merge",TRUE
"1950",0.35,"videoplayback_002_1.webm",12,31,92,64,72,"turnRight",TRUE
"1951",0.35,"videoplayback_002_1.webm",12,10,78,108,107,"turnRight",TRUE
"1952",0.35,"videoplayback_002_1.webm",12,253,246,19,25,"addedLane",TRUE
"1953",0.35,"videoplayback_002_1.webm",13,15,73,60,72,"slow",TRUE
"1954",0.35,"videoplayback_002_1.webm",13,-4,51,101,119,"turnRight",TRUE
"1955",0.35,"videoplayback_002_1.webm",13,253,245,18,23,"dip",TRUE
"1956",0.35,"videoplayback_002_1.webm",14,253,244,20,25,"addedLane",FALSE
"1957",0.35,"videoplayback_002_1.webm",15,253,244,23,25,"merge",FALSE
"1958",0.35,"videoplayback_002_1.webm",16,255,245,20,23,"merge",FALSE
"1959",0.35,"videoplayback_002_1.webm",17,256,244,20,25,"merge",FALSE
"1960",0.35,"videoplayback_002_1.webm",18,254,244,15,19,"slow",TRUE
"1961",0.35,"videoplayback_002_1.webm",18,256,243,19,25,"merge",TRUE
"1962",0.35,"videoplayback_002_1.webm",19,253,242,15,21,"slow",TRUE
"1963",0.35,"videoplayback_002_1.webm",19,256,242,18,26,"merge",TRUE
"1964",0.35,"videoplayback_002_1.webm",20,255,242,19,25,"merge",FALSE
"1965",0.35,"videoplayback_002_1.webm",21,254,241,22,28,"merge",FALSE
"1966",0.35,"videoplayback_002_1.webm",21,552,291,19,20,"pedestrianCrossing",TRUE
"1967",0.35,"videoplayback_002_1.webm",22,253,239,24,31,"merge",FALSE
"1968",0.35,"videoplayback_002_1.webm",22,572,293,21,23,"pedestrianCrossing",TRUE
"1969",0.35,"videoplayback_002_1.webm",23,254,239,22,31,"merge",FALSE
"1970",0.35,"videoplayback_002_1.webm",23,593,297,19,21,"pedestrianCrossing",TRUE
"1971",0.35,"videoplayback_002_1.webm",24,253,239,22,28,"merge",FALSE
"1972",0.35,"videoplayback_002_1.webm",25,250,240,17,25,"slow",TRUE
"1973",0.35,"videoplayback_002_1.webm",25,252,239,25,29,"merge",TRUE
"1974",0.35,"videoplayback_002_1.webm",25,646,300,29,29,"pedestrianCrossing",TRUE
"1975",0.35,"videoplayback_002_1.webm",26,249,240,18,24,"slow",TRUE
"1976",0.35,"videoplayback_002_1.webm",26,251,239,27,28,"merge",TRUE
"1977",0.35,"videoplayback_002_1.webm",27,248,238,31,29,"merge",FALSE
"1978",0.35,"videoplayback_002_1.webm",28,246,237,27,29,"addedLane",FALSE
"1979",0.35,"videoplayback_002_1.webm",29,247,236,26,29,"merge",FALSE
"1980",0.35,"videoplayback_002_1.webm",30,245,236,27,30,"dip",FALSE
"1981",0.35,"videoplayback_002_1.webm",31,244,235,29,29,"addedLane",FALSE
"1982",0.35,"videoplayback_002_1.webm",32,244,233,28,31,"merge",FALSE
"1983",0.35,"videoplayback_002_1.webm",33,242,232,29,31,"addedLane",FALSE
"1984",0.35,"videoplayback_002_1.webm",34,239,232,33,30,"addedLane",FALSE
"1985",0.35,"videoplayback_002_1.webm",35,239,230,32,32,"signalAhead",FALSE
"1986",0.35,"videoplayback_002_1.webm",36,237,229,33,32,"addedLane",FALSE
"1987",0.35,"videoplayback_002_1.webm",37,236,229,34,32,"addedLane",FALSE
"1988",0.35,"videoplayback_002_1.webm",38,237,229,31,32,"merge",FALSE
"1989",0.35,"videoplayback_002_1.webm",39,237,229,32,31,"merge",FALSE
"1990",0.35,"videoplayback_002_1.webm",40,238,229,31,31,"merge",FALSE
"1991",0.35,"videoplayback_002_1.webm",41,238,228,31,30,"merge",FALSE
"1992",0.35,"videoplayback_002_1.webm",42,239,228,29,29,"merge",FALSE
"1993",0.35,"videoplayback_002_1.webm",43,239,228,30,30,"merge",FALSE
"1994",0.35,"videoplayback_002_1.webm",44,238,228,30,29,"merge",FALSE
"1995",0.35,"videoplayback_002_1.webm",45,238,227,29,30,"merge",FALSE
"1996",0.35,"videoplayback_002_1.webm",46,238,227,28,28,"signalAhead",FALSE
"1997",0.35,"videoplayback_002_1.webm",47,235,228,29,26,"merge",FALSE
"1998",0.35,"videoplayback_002_1.webm",48,233,226,29,27,"merge",FALSE
"1999",0.35,"videoplayback_002_1.webm",49,226,225,23,26,"rampSpeedAdvisory45",FALSE
"2000",0.35,"videoplayback_002_1.webm",50,225,225,21,25,"rampSpeedAdvisory45",TRUE
"2001",0.35,"videoplayback_002_1.webm",50,230,223,27,28,"merge",TRUE
"2002",0.35,"videoplayback_002_1.webm",51,222,226,22,25,"rampSpeedAdvisory45",TRUE
"2003",0.35,"videoplayback_002_1.webm",51,230,224,27,27,"signalAhead",TRUE
"2004",0.35,"videoplayback_002_1.webm",52,219,225,23,26,"schoolSpeedLimit25",TRUE
"2005",0.35,"videoplayback_002_1.webm",52,228,223,29,28,"signalAhead",TRUE
"2006",0.35,"videoplayback_002_1.webm",53,216,222,25,28,"schoolSpeedLimit25",TRUE
"2007",0.35,"videoplayback_002_1.webm",53,226,221,31,29,"signalAhead",TRUE
"2008",0.35,"videoplayback_002_1.webm",54,227,218,32,31,"signalAhead",FALSE
"2009",0.35,"videoplayback_002_1.webm",55,227,216,34,32,"signalAhead",FALSE
"2010",0.35,"videoplayback_002_1.webm",56,227,215,33,32,"signalAhead",FALSE
"2011",0.35,"videoplayback_002_1.webm",57,229,215,33,32,"signalAhead",FALSE
"2012",0.35,"videoplayback_002_1.webm",59,180,198,28,42,"pedestrianCrossing",FALSE
"2013",0.35,"videoplayback_002_1.webm",60,177,182,32,58,"pedestrianCrossing",FALSE
"2014",0.35,"videoplayback_002_1.webm",61,165,180,39,49,"turnRight",FALSE
"2015",0.35,"videoplayback_002_1.webm",62,161,177,40,50,"turnRight",FALSE
"2016",0.35,"videoplayback_002_1.webm",63,152,175,39,49,"turnRight",FALSE
"2017",0.35,"videoplayback_002_1.webm",64,146,170,39,51,"turnRight",FALSE
"2018",0.35,"videoplayback_002_1.webm",64,267,240,18,24,"signalAhead",TRUE
"2019",0.35,"videoplayback_002_1.webm",65,137,166,41,49,"turnRight",FALSE
"2020",0.35,"videoplayback_002_1.webm",65,265,241,18,23,"signalAhead",TRUE
"2021",0.35,"videoplayback_002_1.webm",66,118,161,49,56,"pedestrianCrossing",FALSE
"2022",0.35,"videoplayback_002_1.webm",66,261,237,20,25,"signalAhead",TRUE
"2023",0.35,"videoplayback_002_1.webm",67,106,155,53,61,"pedestrianCrossing",FALSE
"2024",0.35,"videoplayback_002_1.webm",67,260,234,19,26,"signalAhead",TRUE
"2025",0.35,"videoplayback_002_1.webm",68,85,133,73,86,"pedestrianCrossing",FALSE
"2026",0.35,"videoplayback_002_1.webm",68,258,232,21,27,"signalAhead",TRUE
"2027",0.35,"videoplayback_002_1.webm",69,67,125,79,92,"pedestrianCrossing",FALSE
"2028",0.35,"videoplayback_002_1.webm",69,256,229,21,29,"signalAhead",TRUE
"2029",0.35,"videoplayback_002_1.webm",70,47,116,84,98,"slow",FALSE
"2030",0.35,"videoplayback_002_1.webm",70,252,227,23,35,"turnLeft",TRUE
"2031",0.35,"videoplayback_002_1.webm",71,249,227,26,37,"stopAhead",FALSE
"2032",0.35,"videoplayback_002_1.webm",72,-2,59,108,127,"signalAhead",FALSE
