video,frame,oldclass,signname,newclass
videoplayback_001_1.webm,65,signalAhead,emu,signalAhead
videoplayback_001_1.webm,66,merge,emu,merge
videoplayback_001_1.webm,67,signalAhead,emu,merge
videoplayback_001_1.webm,68,rampSpeedAdvisory50,emu,merge
videoplayback_001_1.webm,69,merge,emu,merge
videoplayback_001_1.webm,70,rampSpeedAdvisory50,emu,merge
videoplayback_001_1.webm,71,rampSpeedAdvisory50,emu,signalAhead
videoplayback_001_1.webm,72,rampSpeedAdvisory50,emu,merge
videoplayback_001_1.webm,73,rampSpeedAdvisory50,emu,merge
videoplayback_001_1.webm,74,rampSpeedAdvisory50,emu,merge
videoplayback_001_1.webm,75,rampSpeedAdvisory50,emu,merge
videoplayback_001_1.webm,76,rampSpeedAdvisory50,emu,merge
videoplayback_001_1.webm,77,rampSpeedAdvisory50,emu,merge
videoplayback_001_1.webm,78,rampSpeedAdvisory50,emu,merge
videoplayback_001_1.webm,79,rampSpeedAdvisory50,emu,merge
videoplayback_001_1.webm,80,rampSpeedAdvisory50,emu,merge
videoplayback_001_1.webm,124,merge,emu,merge
videoplayback_001_1.webm,125,merge,emu,pedestrianCrossing
videoplayback_001_1.webm,126,merge,emu,merge
videoplayback_001_1.webm,127,merge,emu,merge
videoplayback_001_1.webm,128,merge,emu,merge
videoplayback_001_1.webm,129,merge,emu,merge
videoplayback_001_1.webm,130,merge,emu,pedestrianCrossing
videoplayback_001_1.webm,131,merge,emu,merge
videoplayback_001_1.webm,132,addedLane,emu,pedestrianCrossing
videoplayback_001_1.webm,133,merge,emu,pedestrianCrossing
videoplayback_001_1.webm,134,pedestrianCrossing,emu,pedestrianCrossing
videoplayback_001_1.webm,135,pedestrianCrossing,emu,turnLeft
videoplayback_001_1.webm,136,pedestrianCrossing,emu,turnRight
videoplayback_001_1.webm,137,addedLane,emu,merge
videoplayback_001_1.webm,138,addedLane,emu,turnRight
videoplayback_001_1.webm,139,addedLane,emu,merge
videoplayback_001_1.webm,140,addedLane,emu,merge
videoplayback_001_1.webm,141,addedLane,emu,turnRight
videoplayback_001_1.webm,142,addedLane,emu,merge
videoplayback_001_1.webm,143,addedLane,emu,merge
videoplayback_001_1.webm,145,addedLane,emu,merge
videoplayback_001_1.webm,146,addedLane,emu,merge
videoplayback_001_1.webm,148,addedLane,emu,pedestrianCrossing
videoplayback_001_1.webm,150,pedestrianCrossing,emu,turnLeft
videoplayback_001_1.webm,151,signalAhead,emu,turnLeft
videoplayback_001_1.webm,152,signalAhead,emu,pedestrianCrossing
videoplayback_001_2.webm,12,stopAhead,emu,signalAhead
videoplayback_001_2.webm,13,pedestrianCrossing,emu,pedestrianCrossing
videoplayback_001_2.webm,13,pedestrianCrossing,emu,schoolSpeedLimit25
videoplayback_001_2.webm,14,school,emu,signalAhead
videoplayback_001_2.webm,15,merge,emu,turnRight
videoplayback_001_2.webm,16,turnLeft,emu,turnLeft
videoplayback_001_2.webm,16,turnLeft,emu,pedestrianCrossing
videoplayback_001_2.webm,16,pedestrianCrossing,emu,stopAhead
videoplayback_001_2.webm,17,turnRight,emu,turnRight
videoplayback_001_2.webm,17,turnRight,emu,signalAhead
videoplayback_001_2.webm,17,signalAhead,emu,schoolSpeedLimit25
videoplayback_001_2.webm,18,signalAhead,emu,merge
videoplayback_001_2.webm,19,signalAhead,emu,signalAhead
videoplayback_001_2.webm,19,signalAhead,emu,rampSpeedAdvisory50
videoplayback_001_2.webm,19,rampSpeedAdvisory50,emu,schoolSpeedLimit25
videoplayback_001_2.webm,20,signalAhead,emu,signalAhead
videoplayback_001_2.webm,20,signalAhead,emu,rampSpeedAdvisory50
videoplayback_001_2.webm,20,rampSpeedAdvisory50,emu,schoolSpeedLimit25
videoplayback_001_2.webm,21,signalAhead,emu,signalAhead
videoplayback_001_2.webm,21,signalAhead,emu,signalAhead
videoplayback_001_2.webm,21,signalAhead,emu,schoolSpeedLimit25
videoplayback_001_2.webm,21,signalAhead,emu,rampSpeedAdvisory50
videoplayback_001_2.webm,22,signalAhead,emu,signalAhead
videoplayback_001_2.webm,22,signalAhead,emu,rampSpeedAdvisory50
videoplayback_001_2.webm,22,rampSpeedAdvisory50,emu,turnLeft
videoplayback_001_2.webm,23,signalAhead,emu,merge
videoplayback_001_2.webm,24,signalAhead,emu,merge
videoplayback_001_2.webm,25,signalAhead,emu,merge
videoplayback_001_2.webm,26,signalAhead,emu,merge
videoplayback_001_2.webm,27,signalAhead,emu,merge
videoplayback_001_2.webm,28,signalAhead,emu,merge
videoplayback_001_2.webm,29,pedestrianCrossing,emu,pedestrianCrossing
videoplayback_001_2.webm,30,signalAhead,emu,merge
videoplayback_001_2.webm,31,signalAhead,emu,merge
videoplayback_001_2.webm,32,signalAhead,emu,pedestrianCrossing
videoplayback_001_2.webm,33,signalAhead,emu,merge
videoplayback_001_2.webm,34,pedestrianCrossing,emu,pedestrianCrossing
videoplayback_001_2.webm,35,pedestrianCrossing,emu,merge
videoplayback_001_2.webm,36,pedestrianCrossing,emu,merge
videoplayback_001_2.webm,37,pedestrianCrossing,emu,merge
videoplayback_001_2.webm,38,pedestrianCrossing,emu,merge
videoplayback_001_2.webm,39,pedestrianCrossing,emu,merge
videoplayback_001_2.webm,40,pedestrianCrossing,emu,turnLeft
videoplayback_001_2.webm,41,pedestrianCrossing,emu,pedestrianCrossing
videoplayback_001_2.webm,42,pedestrianCrossing,emu,turnLeft
videoplayback_001_2.webm,43,pedestrianCrossing,emu,turnRight
videoplayback_001_2.webm,44,pedestrianCrossing,emu,turnLeft
videoplayback_001_2.webm,45,pedestrianCrossing,emu,turnLeft
videoplayback_001_2.webm,46,pedestrianCrossing,emu,turnRight
videoplayback_001_2.webm,47,pedestrianCrossing,emu,turnLeft
videoplayback_001_2.webm,48,pedestrianCrossing,emu,turnLeft
videoplayback_001_2.webm,49,pedestrianCrossing,emu,pedestrianCrossing
videoplayback_001_2.webm,50,pedestrianCrossing,emu,turnRight
videoplayback_001_2.webm,51,pedestrianCrossing,emu,turnRight
videoplayback_001_2.webm,53,pedestrianCrossing,emu,turnLeft
videoplayback_001_2.webm,54,pedestrianCrossing,emu,turnLeft
videoplayback_001_2.webm,55,pedestrianCrossing,emu,turnRight
videoplayback_001_2.webm,56,pedestrianCrossing,emu,turnRight
videoplayback_002_1.webm,3,turnRight,emu,merge
videoplayback_002_1.webm,4,turnRight,emu,turnRight
videoplayback_002_1.webm,5,turnRight,emu,merge
videoplayback_002_1.webm,6,turnRight,emu,merge
videoplayback_002_1.webm,7,turnRight,emu,merge
videoplayback_002_1.webm,8,turnRight,emu,turnLeft
videoplayback_002_1.webm,9,turnRight,emu,turnLeft
videoplayback_002_1.webm,10,turnRight,emu,merge
videoplayback_002_1.webm,11,turnRight,emu,merge
videoplayback_002_1.webm,12,turnRight,emu,signalAhead
videoplayback_002_1.webm,13,turnRight,emu,signalAhead
videoplayback_002_1.webm,14,addedLane,emu,merge
videoplayback_002_1.webm,15,merge,emu,merge
videoplayback_002_1.webm,16,merge,emu,merge
videoplayback_002_1.webm,17,merge,emu,merge
videoplayback_002_1.webm,18,merge,emu,merge
videoplayback_002_1.webm,19,merge,emu,merge
videoplayback_002_1.webm,20,merge,emu,merge
videoplayback_002_1.webm,21,merge,emu,merge
videoplayback_002_1.webm,21,merge,emu,pedestrianCrossing
videoplayback_002_1.webm,22,merge,emu,merge
videoplayback_002_1.webm,22,merge,emu,pedestrianCrossing
videoplayback_002_1.webm,23,merge,emu,merge
videoplayback_002_1.webm,24,merge,emu,merge
videoplayback_002_1.webm,25,slow,emu,slow
videoplayback_002_1.webm,25,slow,emu,merge
videoplayback_002_1.webm,26,slow,emu,slow
videoplayback_002_1.webm,26,slow,emu,merge
videoplayback_002_1.webm,27,merge,emu,merge
videoplayback_002_1.webm,28,addedLane,emu,merge
videoplayback_002_1.webm,29,merge,emu,merge
videoplayback_002_1.webm,30,dip,emu,merge
videoplayback_002_1.webm,31,addedLane,emu,merge
videoplayback_002_1.webm,32,merge,emu,merge
videoplayback_002_1.webm,33,addedLane,emu,merge
videoplayback_002_1.webm,34,addedLane,emu,merge
videoplayback_002_1.webm,35,signalAhead,emu,merge
videoplayback_002_1.webm,36,addedLane,emu,merge
videoplayback_002_1.webm,37,addedLane,emu,merge
videoplayback_002_1.webm,38,merge,emu,merge
videoplayback_002_1.webm,39,merge,emu,merge
videoplayback_002_1.webm,40,merge,emu,merge
videoplayback_002_1.webm,41,merge,emu,merge
videoplayback_002_1.webm,42,merge,emu,merge
videoplayback_002_1.webm,43,merge,emu,signalAhead
videoplayback_002_1.webm,44,merge,emu,merge
videoplayback_002_1.webm,45,merge,emu,merge
videoplayback_002_1.webm,46,signalAhead,emu,signalAhead
videoplayback_002_1.webm,47,merge,emu,merge
videoplayback_002_1.webm,48,merge,emu,merge
videoplayback_002_1.webm,49,rampSpeedAdvisory45,emu,merge
videoplayback_002_1.webm,50,rampSpeedAdvisory45,emu,addedLane
videoplayback_002_1.webm,50,merge,emu,rampSpeedAdvisory50
videoplayback_002_1.webm,59,pedestrianCrossing,emu,turnRight
videoplayback_002_1.webm,61,turnRight,emu,turnRight
videoplayback_002_1.webm,62,turnRight,emu,turnLeft
videoplayback_002_1.webm,63,turnRight,emu,turnRight
videoplayback_002_1.webm,64,turnRight,emu,turnRight
videoplayback_002_1.webm,65,turnRight,emu,turnRight
videoplayback_002_1.webm,66,pedestrianCrossing,emu,pedestrianCrossing
videoplayback_002_1.webm,66,pedestrianCrossing,emu,signalAhead
videoplayback_002_1.webm,66,signalAhead,emu,pedestrianCrossing
videoplayback_002_1.webm,67,pedestrianCrossing,emu,pedestrianCrossing
videoplayback_002_1.webm,67,pedestrianCrossing,emu,signalAhead
videoplayback_002_1.webm,68,pedestrianCrossing,emu,pedestrianCrossing
videoplayback_002_1.webm,68,pedestrianCrossing,emu,signalAhead
videoplayback_002_1.webm,68,signalAhead,emu,turnRight
videoplayback_002_1.webm,69,pedestrianCrossing,emu,pedestrianCrossing
videoplayback_002_1.webm,69,pedestrianCrossing,emu,signalAhead
videoplayback_002_1.webm,70,slow,emu,pedestrianCrossing
videoplayback_002_1.webm,70,slow,emu,signalAhead
videoplayback_002_1.webm,71,stopAhead,emu,merge
videoplayback_002_1.webm,72,signalAhead,emu,signalAhead
videoplayback_002_1.webm,72,signalAhead,emu,stopAhead
videoplayback_002_1.webm,73,turnRight,emu,merge
videoplayback_002_1.webm,74,turnRight,emu,merge
videoplayback_002_1.webm,75,turnRight,emu,merge
videoplayback_002_1.webm,76,turnRight,emu,merge
videoplayback_002_1.webm,77,turnRight,emu,merge
videoplayback_002_1.webm,78,turnLeft,emu,merge
videoplayback_002_1.webm,79,turnLeft,emu,merge
videoplayback_002_1.webm,80,turnRight,emu,turnRight
videoplayback_002_1.webm,81,turnRight,emu,merge
videoplayback_002_1.webm,82,pedestrianCrossing,emu,merge
videoplayback_002_1.webm,83,turnRight,emu,merge
videoplayback_002_1.webm,84,turnRight,emu,merge
videoplayback_002_1.webm,85,turnRight,emu,merge
videoplayback_002_1.webm,86,turnRight,emu,pedestrianCrossing
videoplayback_002_1.webm,88,turnRight,emu,pedestrianCrossing
videoplayback_002_2.webm,31,stop,emu,merge
videoplayback_002_2.webm,32,rightLaneMustTurn,emu,merge
videoplayback_002_2.webm,33,rightLaneMustTurn,emu,merge
videoplayback_002_2.webm,34,rightLaneMustTurn,emu,merge
videoplayback_002_2.webm,35,stop,emu,merge
videoplayback_002_2.webm,36,stop,emu,merge
videoplayback_002_2.webm,37,stop,emu,merge
videoplayback_002_2.webm,39,stop,emu,merge
videoplayback_002_2.webm,40,noRightTurn,emu,merge
videoplayback_002_2.webm,41,rightLaneMustTurn,emu,merge
videoplayback_002_2.webm,42,stop,emu,merge
videoplayback_002_2.webm,44,noLeftTurn,emu,merge
videoplayback_002_2.webm,44,stop,emu,turnRight
videoplayback_002_2.webm,70,signalAhead,emu,merge
videoplayback_002_2.webm,71,signalAhead,emu,merge
videoplayback_002_2.webm,72,signalAhead,emu,merge
videoplayback_002_2.webm,73,signalAhead,emu,merge
videoplayback_002_2.webm,74,signalAhead,emu,merge
videoplayback_002_2.webm,75,signalAhead,emu,merge
videoplayback_002_2.webm,76,signalAhead,emu,pedestrianCrossing
videoplayback_002_2.webm,77,signalAhead,emu,merge
videoplayback_002_2.webm,78,signalAhead,emu,pedestrianCrossing
videoplayback_002_2.webm,79,signalAhead,emu,pedestrianCrossing
videoplayback_002_2.webm,80,pedestrianCrossing,emu,merge
videoplayback_002_2.webm,81,signalAhead,emu,turnRight
videoplayback_002_2.webm,82,signalAhead,emu,merge
videoplayback_002_2.webm,83,pedestrianCrossing,emu,merge
videoplayback_002_2.webm,84,pedestrianCrossing,emu,merge
videoplayback_002_2.webm,85,pedestrianCrossing,emu,merge
videoplayback_002_2.webm,86,pedestrianCrossing,emu,pedestrianCrossing
videoplayback_002_2.webm,87,pedestrianCrossing,emu,merge
videoplayback_002_2.webm,88,pedestrianCrossing,emu,merge
videoplayback_002_2.webm,89,pedestrianCrossing,emu,turnRight
videoplayback_002_2.webm,90,pedestrianCrossing,emu,pedestrianCrossing
videoplayback_002_2.webm,92,signalAhead,emu,merge
videoplayback_002_2.webm,93,signalAhead,emu,merge
videoplayback_002_2.webm,94,signalAhead,emu,merge
videoplayback_002_2.webm,95,merge,emu,merge
videoplayback_002_2.webm,96,merge,emu,merge
videoplayback_002_2.webm,97,signalAhead,emu,merge
videoplayback_002_2.webm,98,merge,emu,merge
videoplayback_002_2.webm,99,merge,emu,merge
videoplayback_002_2.webm,100,signalAhead,emu,merge
videoplayback_002_2.webm,101,merge,emu,merge
videoplayback_002_2.webm,102,merge,emu,merge
videoplayback_002_2.webm,103,merge,emu,merge
videoplayback_002_2.webm,104,merge,emu,merge
videoplayback_002_2.webm,105,merge,emu,merge
videoplayback_002_2.webm,106,merge,emu,pedestrianCrossing
videoplayback_002_2.webm,107,merge,emu,turnRight
videoplayback_002_2.webm,108,merge,emu,turnLeft
videoplayback_002_2.webm,109,merge,emu,pedestrianCrossing
videoplayback_002_2.webm,110,merge,emu,pedestrianCrossing
videoplayback_002_2.webm,111,signalAhead,emu,merge
videoplayback_002_2.webm,112,signalAhead,emu,merge
videoplayback_002_2.webm,112,signalAhead,emu,merge
videoplayback_002_2.webm,335,speedLimitUrdbl,emu,turnRight
videoplayback_002_2.webm,337,speedLimit25,emu,turnRight
videoplayback_002_2.webm,338,speedLimitUrdbl,emu,merge
videoplayback_002_2.webm,339,speedLimitUrdbl,emu,signalAhead
videoplayback_002_2.webm,340,speedLimit25,emu,merge
videoplayback_002_2.webm,341,speedLimitUrdbl,emu,turnRight
videoplayback_002_2.webm,342,speedLimit25,emu,turnRight
videoplayback_002_2.webm,343,speedLimit25,emu,merge
videoplayback_002_2.webm,344,speedLimit25,emu,merge
